,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads
616,python-nameparser,Parsing human names into their individual components.,Text Processing,,https://github.com/derek73/python-nameparser,True,17,derek73/python-nameparser,https://github.com/derek73/python-nameparser,2014-04-02 03:31:21.000,2021-03-25 14:21:17.000,2020-08-09 21:14:33.000,77.0,470.0,330.0,15.0,23.0,70.0,,,python-nameparser,conda-forge/python-nameparser,2020-02-08 21:44:10.000,1.0.6,33.0,655.0,655.0,https://pypi.org/project/python-nameparser,,,https://anaconda.org/conda-forge/python-nameparser,,,3.0,
617,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,17,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2021-03-16 10:30:10.000,2021-03-16 10:30:10.000,53.0,409.0,319.0,2.0,7.0,17.0,GPL-3.0,,matchering,conda-forge/matchering,2020-11-10 17:51:13.000,2.0.3,4.0,3.0,3.0,https://pypi.org/project/matchering,171.0,171.0,https://anaconda.org/conda-forge/matchering,,,3.0,
618,PyICU,A wrapper of International Components for Unicode C++ library ([ICU](http://site.icu-project.org/)).,Internationalization,,https://github.com/ovalhub/pyicu,True,17,ovalhub/pyicu,https://github.com/ovalhub/pyicu,2015-04-16 01:00:41.000,2021-04-08 22:53:00.000,2021-04-08 22:52:58.000,54.0,128.0,282.0,18.0,,103.0,,,pyicu,conda-forge/pyicu,,,5.0,,,https://pypi.org/project/pyicu,473055.0,474477.0,https://anaconda.org/conda-forge/pyicu,2021-01-15 21:34:23.400,49793.0,1.0,
619,python-patterns,A collection of design patterns in Python.,Algorithms and Design Patterns,,https://github.com/faif/python-patterns,True,16,faif/python-patterns,https://github.com/faif/python-patterns,2012-06-06 21:02:35.000,2021-01-25 22:10:37.000,2021-01-25 22:10:36.000,5520.0,28153.0,780.0,116.0,10.0,60.0,,,python-patterns,conda-forge/python-patterns,,,,,,https://pypi.org/project/python-patterns,26.0,26.0,https://anaconda.org/conda-forge/python-patterns,,,3.0,
620,Grumpy,More compiler than interpreter as more powerful CPython2.7 replacement (alpha).,Implementations,,https://github.com/google/grumpy,True,16,google/grumpy,https://github.com/google/grumpy,2016-12-21 17:49:01.000,2020-03-27 17:26:46.000,2017-11-22 02:08:58.000,615.0,10308.0,331.0,30.0,60.0,77.0,Apache-2.0,,grumpy,conda-forge/grumpy,,,,,,https://pypi.org/project/grumpy,,,https://anaconda.org/conda-forge/grumpy,,,2.0,
621,jedi-vim,Vim bindings for the Jedi auto-completion library for Python.,Editor Plugins and IDEs,,https://github.com/davidhalter/jedi-vim,True,16,davidhalter/jedi-vim,https://github.com/davidhalter/jedi-vim,2012-09-18 14:14:29.000,2021-03-17 22:32:13.000,2021-03-17 22:32:13.000,364.0,4738.0,901.0,90.0,13.0,722.0,MIT,,jedi-vim,conda-forge/jedi-vim,,,,,,https://pypi.org/project/jedi-vim,,,https://anaconda.org/conda-forge/jedi-vim,,,3.0,
622,toapi,Every web site provides APIs.,Web Content Extracting,,https://github.com/gaojiuli/toapi,True,16,gaojiuli/toapi,https://github.com/gaojiuli/toapi,2017-11-27 08:40:55.000,2020-02-29 19:53:42.000,2018-08-12 12:59:59.000,212.0,3129.0,459.0,11.0,5.0,48.0,,,toapi,conda-forge/toapi,,,,15.0,15.0,https://pypi.org/project/toapi,190.0,190.0,https://anaconda.org/conda-forge/toapi,,,3.0,
623,doitlive,A tool for live presentations in the terminal.,Command-line Tools,,https://github.com/sloria/doitlive,True,16,sloria/doitlive,https://github.com/sloria/doitlive,2014-06-16 02:39:29.000,2021-04-19 12:45:50.000,2021-04-19 12:44:37.000,88.0,2960.0,,16.0,12.0,34.0,MIT,,doitlive,conda-forge/doitlive,,,,15.0,15.0,https://pypi.org/project/doitlive,493.0,493.0,https://anaconda.org/conda-forge/doitlive,,,3.0,
624,langid.py,Stand-alone language identification system.,Natural Language Processing,,https://github.com/saffsd/langid.py,True,16,saffsd/langid.py,https://github.com/saffsd/langid.py,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000,2017-07-15 02:49:17.000,266.0,1776.0,242.0,9.0,25.0,45.0,,,langid.py,conda-forge/langid.py,,,,667.0,667.0,https://pypi.org/project/langid.py,,,https://anaconda.org/conda-forge/langid.py,,,3.0,
625,makesite,"Simple, lightweight, and magic-free static site/blog generator ( 130 lines).",Static Site Generator,,https://github.com/sunainapai/makesite,True,16,sunainapai/makesite,https://github.com/sunainapai/makesite,2018-03-17 09:18:54.000,2021-01-03 16:44:53.000,2021-01-03 16:42:44.000,237.0,1526.0,29.0,8.0,5.0,8.0,MIT,,makesite,conda-forge/makesite,,,,,,https://pypi.org/project/makesite,1114.0,1114.0,https://anaconda.org/conda-forge/makesite,,,3.0,
626,Pyjion,A JIT for Python based upon CoreCLR.,Implementations,,https://github.com/microsoft/Pyjion,True,16,Microsoft/Pyjion,https://github.com/microsoft/Pyjion,2015-09-16 22:26:12.000,2020-11-16 21:35:54.000,2020-11-16 21:35:53.000,62.0,1448.0,582.0,17.0,38.0,76.0,MIT,,Pyjion,conda-forge/Pyjion,,,,,,https://pypi.org/project/Pyjion,1163.0,1163.0,https://anaconda.org/conda-forge/Pyjion,,,2.0,
627,python-ds,A collection of data structure and algorithms for coding interviews.,Algorithms and Design Patterns,,https://github.com/prabhupant/python-ds,True,16,prabhupant/python-ds,https://github.com/prabhupant/python-ds,2019-07-29 02:48:57.000,2021-04-23 15:28:06.000,2021-04-22 13:14:37.000,416.0,1334.0,603.0,99.0,17.0,63.0,MIT,,python-ds,conda-forge/python-ds,,,,,,https://pypi.org/project/python-ds,,,https://anaconda.org/conda-forge/python-ds,,,3.0,
628,orm,An async ORM.,ORM,,https://github.com/encode/orm,True,16,encode/orm,https://github.com/encode/orm,2019-02-12 16:51:31.000,2021-04-21 19:05:49.000,2020-04-06 14:04:19.000,73.0,1246.0,81.0,10.0,28.0,27.0,BSD-3-Clause,,orm,conda-forge/orm,,,,,,https://pypi.org/project/orm,2766.0,2766.0,https://anaconda.org/conda-forge/orm,,,3.0,
629,jet-bridge,Admin panel framework for any application with nice UI (ex Jet Django).,Admin Panels,,https://github.com/jet-admin/jet-bridge,True,16,jet-admin/jet-bridge,https://github.com/jet-admin/jet-bridge,2018-12-26 10:27:33.000,2021-04-14 06:50:33.000,2021-04-14 06:50:15.000,77.0,927.0,785.0,4.0,5.0,4.0,MIT,,jet-bridge,conda-forge/jet-bridge,,,,,,https://pypi.org/project/jet-bridge,1738.0,1738.0,https://anaconda.org/conda-forge/jet-bridge,,,3.0,
630,SublimeJEDI,A Sublime Text plugin to the awesome auto-complete library Jedi.,Editor Plugins and IDEs,,https://github.com/srusskih/SublimeJEDI,True,16,srusskih/SublimeJEDI,https://github.com/srusskih/SublimeJEDI,2012-10-16 08:23:57.000,2021-02-23 10:56:53.000,2021-02-23 10:56:43.000,106.0,911.0,416.0,46.0,30.0,184.0,MIT,,SublimeJEDI,conda-forge/SublimeJEDI,2020-03-06 15:38:52.000,0.17.0,23.0,,,https://pypi.org/project/SublimeJEDI,,,https://anaconda.org/conda-forge/SublimeJEDI,,,3.0,
631,feincms,One of the most advanced Content Management Systems built on Django.,CMS,,https://github.com/feincms/feincms,True,16,feincms/feincms,https://github.com/feincms/feincms,2009-01-27 20:34:16.000,2021-03-25 11:20:13.000,2021-03-24 18:36:26.000,215.0,798.0,,134.0,36.0,400.0,BSD-3-Clause,,feincms,conda-forge/feincms,,,,,,https://pypi.org/project/feincms,4530.0,4530.0,https://anaconda.org/conda-forge/feincms,,,3.0,
632,Stackless Python,An enhanced version of the Python programming language.,Implementations,,https://github.com/stackless-dev/stackless,True,16,stackless-dev/stackless,https://github.com/stackless-dev/stackless,2017-09-05 14:36:10.000,2021-04-18 18:55:21.000,2021-04-18 16:15:04.000,47.0,702.0,100294.0,541.0,9.0,212.0,,,stackless,conda-forge/stackless,,,,,,https://pypi.org/project/stackless,,,https://anaconda.org/conda-forge/stackless,,,2.0,
633,bccb,Collection of useful code related to biological analysis.,Science,,https://github.com/chapmanb/bcbb,True,16,chapmanb/bcbb,https://github.com/chapmanb/bcbb,2008-12-09 21:05:22.000,2020-02-12 10:58:59.000,2020-02-12 10:58:57.000,203.0,500.0,1474.0,32.0,14.0,58.0,,,bcbb,conda-forge/bcbb,,,,167.0,167.0,https://pypi.org/project/bcbb,,,https://anaconda.org/conda-forge/bcbb,,,3.0,
634,salmon,A Python Mail Server.,Email,,https://github.com/moggers87/salmon,True,16,moggers87/salmon,https://github.com/moggers87/salmon,2013-05-07 11:29:42.000,2021-03-02 10:32:40.000,2021-03-02 10:32:28.000,49.0,480.0,427.0,15.0,14.0,70.0,,,salmon,conda-forge/salmon,2019-12-31 19:27:38.000,3.2.0,3.0,11.0,11.0,https://pypi.org/project/salmon,85.0,87.0,https://anaconda.org/conda-forge/salmon,,,3.0,37.0
635,localshop,Local PyPI server (custom packages and auto-mirroring of pypi).,Package Repositories,,https://github.com/mvantellingen/localshop,True,16,jazzband/localshop,https://github.com/mvantellingen/localshop,2012-02-05 12:03:50.000,2021-04-08 18:12:42.000,2020-07-08 15:39:37.000,107.0,371.0,609.0,46.0,34.0,76.0,MIT,mvantellingen/localshop,localshop,conda-forge/localshop,,,,2.0,2.0,https://pypi.org/project/localshop,261.0,261.0,https://anaconda.org/conda-forge/localshop,,,3.0,
636,Chronyk,A Python 3 library for parsing human-written times and dates.,Date and Time,,https://github.com/KoffeinFlummi/Chronyk,True,16,KoffeinFlummi/Chronyk,https://github.com/KoffeinFlummi/Chronyk,2014-09-14 10:51:14.000,2019-12-08 05:50:11.000,2015-08-02 15:04:40.000,12.0,312.0,80.0,3.0,4.0,5.0,MIT,,Chronyk,conda-forge/Chronyk,2015-08-02 14:50:24.000,1.0.1,2.0,16.0,16.0,https://pypi.org/project/Chronyk,344.0,344.0,https://anaconda.org/conda-forge/Chronyk,,,3.0,
637,hot-redis,Rich Python data types for Redis.,ORM,,https://github.com/stephenmcd/hot-redis,True,16,stephenmcd/hot-redis,https://github.com/stephenmcd/hot-redis,2013-10-22 10:15:34.000,2020-01-05 02:42:06.000,2018-10-16 00:28:23.000,26.0,269.0,159.0,6.0,4.0,5.0,BSD-2-Clause,,hot-redis,conda-forge/hot-redis,,,,22.0,22.0,https://pypi.org/project/hot-redis,590.0,590.0,https://anaconda.org/conda-forge/hot-redis,,,3.0,
638,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,16,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2020-03-08 21:45:00.000,2018-03-07 14:51:59.000,17.0,246.0,89.0,7.0,3.0,11.0,MIT,,valideer,conda-forge/valideer,,,1.0,39.0,39.0,https://pypi.org/project/valideer,12359.0,12614.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,15342.0,3.0,
639,bandersnatch,PyPI mirroring tool provided by Python Packaging Authority (PyPA).,Package Repositories,,https://github.com/pypa/bandersnatch,True,16,pypa/bandersnatch/,https://github.com/pypa/bandersnatch,2018-05-14 14:52:22.000,2021-04-22 15:00:46.000,2021-04-22 15:00:45.000,85.0,230.0,1313.0,,20.0,140.0,AFL-3.0,,,conda-forge/,2020-12-31 17:59:21.000,4.4.0,19.0,,,,,,https://anaconda.org/conda-forge/,,,3.0,
640,pagan,Retro identicon (Avatar) generation based on input string and hash.,Image Processing,,https://github.com/daboth/pagan,True,16,daboth/pagan,https://github.com/daboth/pagan,2014-11-30 12:13:28.000,2019-12-26 07:08:18.000,2018-07-09 07:13:45.000,24.0,220.0,56.0,6.0,1.0,2.0,GPL-2.0,,pagan,conda-forge/pagan,2016-10-19 16:59:04.000,0.4.3,2.0,36.0,36.0,https://pypi.org/project/pagan,384.0,384.0,https://anaconda.org/conda-forge/pagan,,,3.0,
641,GeoIP,Python API for MaxMind GeoIP Legacy Database.,Geolocation,,https://github.com/maxmind/geoip-api-python,True,16,maxmind/geoip-api-python,https://github.com/maxmind/geoip-api-python,2012-06-19 19:37:34.000,2021-02-11 20:04:43.000,2021-02-11 20:04:39.000,53.0,218.0,,13.0,,19.0,LGPL-2.1,,geoip-api-python,conda-forge/geoip-api-python,2014-08-22 15:01:13.000,1.3.2,8.0,746.0,746.0,https://pypi.org/project/geoip-api-python,,,https://anaconda.org/conda-forge/geoip-api-python,,,3.0,
642,python-jwt,A module for generating and verifying JSON Web Tokens.,Authentication,,https://github.com/davedoesdev/python-jwt,True,16,davedoesdev/python-jwt,https://github.com/davedoesdev/python-jwt,2013-09-30 08:03:49.000,2020-08-24 21:38:07.000,2020-08-24 21:37:50.000,22.0,186.0,142.0,5.0,,15.0,MIT,,python-jwt,conda-forge/python-jwt,,,,,,https://pypi.org/project/python-jwt,137568.0,137568.0,https://anaconda.org/conda-forge/python-jwt,,,3.0,
643,tartiflette-aiohttp,An `aiohttp`-based wrapper for Tartiflette to expose GraphQL APIs over HTTP.,GraphQL,,https://github.com/tartiflette/tartiflette-aiohttp,True,16,tartiflette/tartiflette-aiohttp/,https://github.com/tartiflette/tartiflette-aiohttp,2018-11-07 05:16:40.000,2021-04-19 08:38:46.000,2020-12-15 07:22:03.000,5.0,52.0,216.0,,2.0,14.0,MIT,,,conda-forge/,2020-12-15 07:26:45.000,1.4.0,12.0,31.0,31.0,,,,https://anaconda.org/conda-forge/,,,3.0,
644,httpie,"A command line HTTP client, a user-friendly cURL replacement.",Command-line Tools,,https://github.com/jakubroztocil/httpie,True,16,jakubroztocil/httpie,https://github.com/jakubroztocil/httpie,2018-03-29 16:01:57.022,2021-04-23 13:39:19.000,2021-04-15 07:35:50.000,,1.0,1331.0,123.0,,,BSD-3-Clause,,httpie,conda-forge/httpie,,,4.0,,,https://pypi.org/project/httpie,238770.0,240264.0,https://anaconda.org/conda-forge/httpie,2020-10-14 01:54:28.234,55311.0,3.0,
645,funNLP,A collection of tools and datasets for Chinese NLP.,Natural Language Processing,,https://github.com/fighting41love/funNLP,True,15,fighting41love/funNLP,https://github.com/fighting41love/funNLP,2018-08-21 11:20:39.000,2020-12-22 20:11:33.000,2020-07-13 12:25:04.000,8487.0,30331.0,123.0,10.0,11.0,27.0,,,funNLP,conda-forge/funNLP,,,,,,https://pypi.org/project/funNLP,23.0,23.0,https://anaconda.org/conda-forge/funNLP,,,3.0,
646,SerpentAI,Game agent framework. Use any video game as a deep learning sandbox.,Deep Learning,,https://github.com/SerpentAI/SerpentAI,True,15,SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,2017-04-16 21:48:39.000,2020-07-15 00:41:35.000,2020-05-22 22:34:09.000,667.0,5899.0,39.0,7.0,,,MIT,,SerpentAI,conda-forge/SerpentAI,,,1.0,,,https://pypi.org/project/SerpentAI,202.0,210.0,https://anaconda.org/conda-forge/SerpentAI,,,3.0,91.0
647,quokka,"Flexible, extensible, small CMS powered by Flask and MongoDB.",CMS,,https://github.com/quokkaproject/quokka,True,15,rochacbruno/quokka,https://github.com/quokkaproject/quokka,2013-07-07 00:42:27.000,2019-11-19 21:30:03.000,2019-03-06 17:17:31.000,448.0,2194.0,117.0,9.0,64.0,361.0,,quokkaproject/quokka,quokka,conda-forge/quokka,2016-07-20 14:57:31.000,0.2.1,2.0,,,https://pypi.org/project/quokka,157.0,157.0,https://anaconda.org/conda-forge/quokka,,,3.0,
648,dh-virtualenv,Build and distribute a virtualenv as a Debian package.,Distribution,,https://github.com/spotify/dh-virtualenv,True,15,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,2013-10-09 19:03:43.000,2021-04-12 18:40:39.000,2021-04-12 18:40:39.000,159.0,1444.0,406.0,56.0,24.0,156.0,GPL-2.0,,dh-virtualenv,conda-forge/dh-virtualenv,,,,,,https://pypi.org/project/dh-virtualenv,,,https://anaconda.org/conda-forge/dh-virtualenv,,,3.0,
649,Metrics,Machine learning evaluation metrics.,Machine Learning,,https://github.com/benhamner/Metrics,True,15,benhamner/Metrics,https://github.com/benhamner/Metrics,2012-06-12 15:52:50.000,2019-12-30 11:46:34.000,2015-09-09 04:13:23.000,395.0,1414.0,242.0,7.0,10.0,7.0,,,Metrics,conda-forge/Metrics,,,,,,https://pypi.org/project/Metrics,2241.0,2241.0,https://anaconda.org/conda-forge/Metrics,,,3.0,
650,Plan,Writing crontab file in Python like a charm.,Job Scheduler,,https://github.com/fengsp/plan,True,15,fengsp/plan,https://github.com/fengsp/plan,2014-05-27 06:35:31.000,2020-05-14 03:02:39.000,2020-05-14 03:02:37.000,89.0,1135.0,101.0,7.0,1.0,8.0,,,plan,conda-forge/plan,,,,62.0,62.0,https://pypi.org/project/plan,371.0,371.0,https://anaconda.org/conda-forge/plan,,,3.0,
651,SuperSQLite,A supercharged SQLite library built on top of [apsw](https://github.com/rogerbinns/apsw).,Database Drivers,,https://github.com/plasticityai/supersqlite,True,15,plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,2018-11-09 08:20:26.000,2020-05-09 09:06:06.000,2019-08-27 13:16:09.000,19.0,666.0,221.0,2.0,4.0,1.0,MIT,,supersqlite,conda-forge/supersqlite,2018-11-22 02:36:13.000,0.0.78,56.0,7.0,7.0,https://pypi.org/project/supersqlite,426.0,426.0,https://anaconda.org/conda-forge/supersqlite,,,3.0,
652,django-remote-forms,A platform independent Django form serializer.,Forms,,https://github.com/WiserTogether/django-remote-forms,True,15,WiserTogether/django-remote-forms,https://github.com/WiserTogether/django-remote-forms,2012-07-02 17:52:00.000,2021-02-07 16:41:00.000,2017-07-12 15:49:12.000,81.0,203.0,60.0,9.0,10.0,4.0,MIT,,django-remote-forms,conda-forge/django-remote-forms,,,,16.0,16.0,https://pypi.org/project/django-remote-forms,119.0,119.0,https://anaconda.org/conda-forge/django-remote-forms,,,3.0,
653,PyTime,An easy-to-use Python module which aims to operate date/time/datetime by string.,Date and Time,,https://github.com/shinux/PyTime,True,15,shinux/PyTime,https://github.com/shinux/PyTime,2015-04-10 11:53:14.000,2020-09-17 05:38:16.000,2020-09-17 05:38:07.000,16.0,140.0,88.0,5.0,,3.0,MIT,,PyTime,conda-forge/PyTime,,,,14.0,14.0,https://pypi.org/project/PyTime,8344.0,8344.0,https://anaconda.org/conda-forge/PyTime,,,3.0,
654,memory_profiler,Monitor Memory usage of Python code.,Debugging Tools,,https://github.com/fabianp/memory_profiler,True,15,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,2016-05-26 17:45:08.632,2020-10-20 18:00:58.207,2018-06-28 13:35:12.000,11.0,62.0,500.0,61.0,,,,,memory_profiler,conda-forge/memory_profiler,,,9.0,,,https://pypi.org/project/memory_profiler,272971.0,274919.0,https://anaconda.org/conda-forge/memory_profiler,2020-10-20 18:00:58.207,114977.0,3.0,
655,python-mode,An all in one plugin for turning Vim into a Python IDE.,Editor Plugins and IDEs,,https://github.com/python-mode/python-mode,True,14,python-mode/python-mode,https://github.com/python-mode/python-mode,2011-09-18 09:41:07.000,2020-12-03 00:50:39.000,2020-11-02 16:00:18.000,750.0,5197.0,825.0,127.0,19.0,855.0,LGPL-3.0,,python-mode,conda-forge/python-mode,,,1.0,,,https://pypi.org/project/python-mode,,,https://anaconda.org/conda-forge/python-mode,,,3.0,
656,python-phonenumbers,"Parsing, formatting, storing and validating international phone numbers.",Text Processing,,https://github.com/daviddrysdale/python-phonenumbers,True,14,daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,2011-04-21 03:06:38.000,2021-04-07 16:24:28.000,2021-04-07 16:18:13.000,318.0,2685.0,,22.0,2.0,119.0,Apache-2.0,,python-phonenumbers,conda-forge/python-phonenumbers,,,,,,https://pypi.org/project/python-phonenumbers,,,https://anaconda.org/conda-forge/python-phonenumbers,,,3.0,
657,pyringe,Debugger capable of attaching to and injecting code into Python processes.,Debugging Tools,,https://github.com/google/pyringe,True,14,google/pyringe,https://github.com/google/pyringe,2014-03-26 16:13:48.000,2019-12-10 09:55:55.000,2014-05-10 14:59:23.000,67.0,1605.0,22.0,,15.0,9.0,Apache-2.0,,pyringe,conda-forge/pyringe,,,,2.0,2.0,https://pypi.org/project/pyringe,151.0,151.0,https://anaconda.org/conda-forge/pyringe,,,3.0,
658,cola,A distributed crawling framework.,Web Crawling,,https://github.com/qinxuye/cola,True,14,chineking/cola,https://github.com/qinxuye/cola,2013-05-15 06:41:01.000,2020-03-01 06:25:06.000,2020-03-01 06:25:05.000,527.0,1395.0,254.0,3.0,13.0,52.0,,qinxuye/cola,cola,conda-forge/cola,,,1.0,3.0,3.0,https://pypi.org/project/cola,117.0,117.0,https://anaconda.org/conda-forge/cola,,,3.0,
659,nude.py,Nudity detection.,Image Processing,,https://github.com/hhatto/nude.py,True,14,hhatto/nude.py,https://github.com/hhatto/nude.py,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000,2020-11-23 13:49:02.000,130.0,795.0,79.0,12.0,6.0,2.0,MIT,,nude.py,conda-forge/nude.py,,,,180.0,180.0,https://pypi.org/project/nude.py,,,https://anaconda.org/conda-forge/nude.py,,,3.0,
660,gunnery,Multipurpose task execution tool for distributed systems with web-based interface.,Job Scheduler,,https://github.com/gunnery/gunnery,True,14,gunnery/gunnery,https://github.com/gunnery/gunnery,2013-12-23 07:49:48.000,2021-04-16 20:26:19.000,2015-10-29 13:14:30.000,73.0,728.0,294.0,7.0,10.0,27.0,Apache-2.0,,gunnery,conda-forge/gunnery,,,2.0,,,https://pypi.org/project/gunnery,,,https://anaconda.org/conda-forge/gunnery,,,3.0,
